LAMMPS data file via write_data, version 2 Apr 2025, timestep = 9124, units = metal

3000 atoms
2 atom types

-1.5090550763238193 27.509055076323836 xlo xhi
-1.5090550763238193 27.509055076323836 ylo yhi
-0.45996058395620465 31.459960583956235 zlo zhi

Masses

1 15.9994
2 1.008

Atoms # atomic/kk

1 1 -0.4422710722872506 0.044682636689888935 1.0720538558604011 0 0 0
2 2 -0.2833777393889548 1.015255204996024 1.2485714883533419 0 0 0
3 2 0.2889813680977144 -0.5468954175615566 1.416862419893828 0 0 0
28 1 -0.42719952549782597 -0.16498662279859141 -0.4041141961187351 0 0 1
301 1 4.7455351855593335 1.3421382195037368 2.0821527381712803 0 0 0
302 2 4.520976593560698 1.1848561150725025 3.0108192249432513 0 0 0
303 2 4.150875908386275 2.0163241390393383 1.7071093052709727 0 0 0
571 1 4.171131324206379 -0.7873317935142917 0.5299212913755909 0 1 0
573 2 4.393998566796716 0.009434477005357935 1.0531290929047066 0 1 0
572 2 3.2617537631276545 -1.0183274996842355 0.7862395858920546 0 1 0
330 2 2.214431611938054 1.8087006977076048 -0.36863984164461877 0 0 1
602 2 6.510237074280747 1.349699386755878 1.7949949076816465 0 0 0
601 1 7.459431760594909 1.1846631587969483 1.9204719986864458 0 0 0
603 2 7.908619243532713 2.0202518455119898 1.6881551163496964 0 0 0
1176 2 9.106699402658537 -0.3786379028708544 3.0378972430727256 0 1 0
1174 1 8.866541711776383 -1.323081968899889 3.1285147737571926 0 1 0
1175 2 7.97221107807811 -1.3432342010405878 3.5096486658759285 0 1 0
901 1 9.981800210660982 0.4386596758981311 0.09273845533781168 0 0 0
902 2 9.763969923027235 -0.5123376243098705 0.1269203580868661 0 0 0
903 2 10.0428171639464 0.7295855458699931 1.0206084281949226 0 0 0
1201 1 12.940490258047046 0.8843145863146736 1.1612612754510514 0 0 0
1202 2 12.875359617347046 0.061904603823595444 0.6412027728596024 0 0 0
1203 2 12.825653943001921 0.6037253016164467 2.0878547255326074 0 0 0
